id,language
28851,English
238615,English
321068,English
245842,English
78338,עִבְרִית
212934,English
25318,English
302156,English
274854,English
287903,Deutsch
297761,English
335676,English
44511,עִבְרִית
300900,English
21840,English
207909,Polski
120194,Deutsch
25168,Español
19620,हिन्दी
251577,Nederlands
47933,English
188927,English
345896,English
114255,English
64305,广州话 / 廣州話
30780,English
107937,हिन्दी
139357,தமிழ்
228012,हिन्दी
19951,हिन्दी
31983,English
74481,हिन्दी
15724,普通话
30974,Français
25329,English
79464,Český
19672,हिन्दी
20310,English
78233,עִבְרִית
57269,English
168501,English
74586,עִבְרִית
19342,English
94585,English
196032,العربية
276909,English
256273,English
277558,English
299939,English
43083,עִבְרִית
38546,English
224087,English
13733,Français
38238,Español
32782,English
73147,עִבְרִית
293452,English
163406,English
32038,English
83388,Français
1838,Dansk
92657,English
102368,Español
58089,Italiano
215741,Italiano
60202,Italiano
45004,Italiano
58545,Italiano
56366,Italiano
201913,English
220153,English
341176,English
251028,English
338100,English
279977,English
97082,Nederlands
219666,Lietuvikai
282502,العربية
21950,English
109001,हिन्दी
80880,తెలుగు
46403,हिन्दी
140883,हिन्दी
33460,हिन्दी
108665,普通话
29014,普通话
38877,English
293238,Français
53774,English
46513,English
5064,English
49106,Deutsch
60568,广州话 / 廣州話
201099,广州话 / 廣州話
17903,한국어/조선말
20688,Deutsch
15761,हिन्दी
117319,हिन्दी
14705,हिन्दी
41902,हिन्दी
160265,हिन्दी
170998,हिन्दी
71308,हिन्दी
19670,हिन्दी
51730,广州话 / 廣州話
75744,हिन्दी
80156,हिन्दी
39901,广州话 / 廣州話
37588,广州话 / 廣州話
69785,हिन्दी
287767,हिन्दी
20742,हिन्दी
131940,Deutsch
66212,广州话 / 廣州話
41378,广州话 / 廣州話
66340,தமிழ்
56095,Deutsch
64257,普通话
49642,广州话 / 廣州話
73652,广州话 / 廣州話
141131,广州话 / 廣州話
41377,普通话
59404,普通话
44977,हिन्दी
38594,日本語
54503,普通话
14194,Deutsch
70006,English
49967,普通话
31248,हिन्दी
128206,हिन्दी
212754,हिन्दी
255528,No Language
85702,日本語
18881,日本語
28796,日本語
286519,English
13592,English
113190,English
217341,English
214756,English
79935,English
53220,English
289159,Lietuvikai
305594,
247645,हिन्दी
265018,English
16318,한국어/조선말
86828,English
211672,English
207686,Español
85968,English
49375,English
148784,English
242382,English
35926,English
40793,English
42685,English
63887,English
172457,Español
227690,Español
264085,हिन्दी
27637,Deutsch
314327,한국어/조선말
296178,English
22390,English
24090,English
47407,English
10450,Italiano
19792,English
19386,English
51501,English
14619,English
36896,English
28229,English
21316,English
60541,English
10578,Italiano
27847,English
14503,English
48495,English
15162,English
14212,English
13577,English
35626,English
269242,English
15338,English
14613,English
10704,English
15262,English
19212,English
25701,English
153750,日本語
40069,日本語
16116,Polski
32338,English
53875,English
27404,English
128862,Český
21509,English
34789,English
59700,English
36692,English
105864,English
261023,English
206647,Français
36779,English
17922,日本語
61594,English
63315,Deutsch
20066,English
42444,Italiano
82827,Italiano
32480,Italiano
74080,Français
56341,Italiano
146132,Italiano
73827,Italiano
58188,Italiano
221717,Deutsch
61799,Italiano
81831,Italiano
162382,Italiano
62397,Italiano
56343,Deutsch
67377,English
60046,Italiano
48955,Italiano
59249,Italiano
5839,Deutsch
56340,Italiano
56435,Italiano
79025,Italiano
60195,Italiano
20983,English
22466,English
40146,English
10579,English
80647,日本語
64325,English
26342,English
30926,English
310569,Português
92496,English
120802,English
100057,English
75623,English
44661,Deutsch
14913,English
138372,English
161782,English
79854,Galego
13792,English
131689,English
167960,English
260211,English
249021,English
277594,English
35215,English
63083,English
132236,English
37211,English
13151,English
21956,English
203696,English
19323,English
26449,English
323660,English
57784,English
325780,Italiano
281783,Italiano
60038,Italiano
47245,Italiano
72886,English
75101,English
37668,English
33274,English
331446,English
297291,English
302960,English
32195,English
213095,Italiano
90029,English
13354,English
13350,English
20410,English
15601,English
20558,English
16390,Dansk
30074,Dansk
24615,English
24787,English
13355,Norsk
12903,English
12902,English
119321,English
67900,English
36972,English
151535,English
81900,English
210769,English
308447,English
36868,English
101514,English
43960,English
68053,Italiano
49725,Italiano
3405,Italiano
94770,Italiano
105509,Italiano
19373,English
117890,Italiano
64465,Italiano
87362,Italiano
57706,日本語
4695,Deutsch
21578,English
292342,English
16014,Dansk
103194,English
47166,English
20720,Español
34509,English
34513,English
14092,日本語
16774,English
66984,English
284274,English
14542,English
14540,English
346106,English
108930,English
29144,English
51786,English
74510,English
23289,Dansk
46343,Français
53211,English
164954,English
26809,English
42979,English
74722,English
33556,हिन्दी
20769,हिन्दी
15977,English
15412,हिन्दी
78187,English
34463,English
60293,English
8557,English
222388,English
332980,广州话 / 廣州話
300685,English
137144,English
75190,English
14541,English
16657,English
194104,English
335753,English
204912,English
77921,English
36218,English
5086,Italiano
92398,English
16237,English
85860,English
14813,English
82395,English
139659,English
16846,English
110588,English
231082,English
186254,English
81003,English
87533,English
321697,English
225728,English
208305,Français
246422,Français
182873,English
202980,Français
61901,English
52474,Français
37633,Français
65896,Český
13400,English
83965,English
196257,English
221510,English
53219,English
296099,English
122126,한국어/조선말
250574,English
41371,English
46983,Français
162320,Français
44461,Français
38811,Español
49097,Polski
227679,日本語
39057,English
25961,English
34067,English
226140,English
87233,English
282247,English
315024,English
294093,English
228358,English
309063,English
341984,English
253161,Latin
301730,English
316410,English
263913,English
299221,English
254024,English
254905,English
297462,English
339355,English
305747,English
324333,English
239568,English
282248,English
261103,English
279988,English
337663,English
335077,English
332662,English
31140,日本語
309924,Français
336167,English
337218,English
273610,English
331161,English
332976,English
327833,ภาษาไทย
346838,English
64155,Italiano
39335,Español
220471,English
268508,English
328448,English
262866,English
143142,English
335805,English
128209,Español
43371,English
84056,Italiano
214146,Italiano
57967,Italiano
38517,English
13748,Český
262436,English
23843,Italiano
115187,Italiano
19582,English
245685,English
105680,普通话
296456,English
179966,English
312796,English
291865,English
317744,English
332936,English
275696,English
101724,English
277610,English
276488,English
240483,English
319924,English
173224,English
58788,English
261824,English
309887,English
308017,English
319986,English
4199,English
279984,English
81009,English
20121,English
188684,日本語
33723,广州话 / 廣州話
206237,Deutsch
38918,Deutsch
217412,Deutsch
213950,English
316776,English
27717,Español
21905,हिन्दी
30341,English
312791,English
79698,English
209112,English
94935,
192573,
158503,
315417,
109515,
249677,
263314,
82935,English
214210,English
36952,English
275657,English
43000,Français
3026,Français
32323,English
303483,Français
201277,Italiano
49398,Deutsch
128767,Pусский
300600,English
332177,English
338518,English
285549,English
297633,English
286548,日本語
272435,English
290556,Pусский
142391,English
283686,English
296367,Deutsch
307479,English
16261,English
179340,English
92424,Français
31003,English
230217,Nederlands
40000,English
73933,English
77171,English
37789,日本語
44859,English
41574,English
41587,English
168361,English
29597,English
4645,Deutsch
52653,English
287793,English
21896,Nederlands
29797,English
65683,हिन्दी
258353,English
63326,English
116379,English
161825,English
221981,English
68193,English
39824,English
200450,English
262522,English
137776,English
226701,English
306825,English
225850,English
270383,English
259894,English
18016,English
159763,English
103635,English
288668,English
69393,English
157655,English
38330,English
346570,English
242466,English
239513,English
224251,English
264560,English
70104,English
60664,English
143966,English
116609,English
157075,English
122982,English
17241,English
118406,日本語
75471,English
42554,English
140934,English
110204,English
78403,English
81470,English
38364,English
108391,English
128979,English
23692,English
65367,English
114162,English
9949,English
130267,English
58075,English
42966,हिन्दी
41993,广州话 / 廣州話
42140,Deutsch
21181,English
104431,Español
43764,فارسی
89309,Română
72544,English
268245,English
257238,English
279086,English
46106,日本語
74666,العربية
73329,ελληνικά
250376,English
37413,English
43773,فارسی
36329,한국어/조선말
117343,English
43756,English
243462,English
212748,English
8932,العربية
86777,English
173917,Español
71243,English
144206,English
152266,English
301368,English
171648,Norsk
75981,Français
202960,English
263794,English
30688,Español
161565,English
317144,English
73098,English
